VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,"1/1/2018, 2:53:04 AM","1/1/2018, 2:58:52 AM",1,1.2,1,N,229,237,1,6,0.5,0.5,1.45,0,0.3,8.75,-,-
1,"1/1/2018, 2:36:55 AM","1/1/2018, 2:45:35 AM",1,1.6,1,N,148,249,1,8,0.5,0.5,1.9,0,0.3,11.2,-,-
1,"1/1/2018, 2:47:12 AM","1/1/2018, 2:50:26 AM",2,0.3,1,N,249,113,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:52:56 AM","1/1/2018, 3:04:29 AM",1,1.4,1,N,90,137,1,9,0.5,0.5,2.05,0,0.3,12.35,-,-
1,"1/1/2018, 2:22:32 AM","1/1/2018, 2:28:14 AM",2,0.6,1,N,170,233,1,5.5,0.5,0.5,1.35,0,0.3,8.15,-,-
1,"1/1/2018, 2:34:47 AM","1/1/2018, 2:39:33 AM",2,0.7,1,N,137,107,1,5,0.5,0.5,1.55,0,0.3,7.85,-,-
1,"1/1/2018, 2:43:20 AM","1/1/2018, 2:53:37 AM",2,1.6,1,N,137,161,2,8.5,0.5,0.5,0,0,0.3,9.8,-,-
1,"1/1/2018, 2:29:55 AM","1/1/2018, 2:50:16 AM",1,2.7,1,N,170,142,1,14.5,0.5,0.5,3.15,0,0.3,18.95,-,-
2,"1/1/2018, 2:46:49 AM","1/1/2018, 3:18:06 AM",1,8.83,1,N,114,257,1,29,0.5,0.5,0,0,0.3,30.3,-,-
1,"1/1/2018, 2:09:46 AM","1/1/2018, 2:17:17 AM",1,1.5,1,N,237,233,1,7.5,0.5,0.5,2.6,0,0.3,11.4,-,-
1,"1/1/2018, 2:30:11 AM","1/1/2018, 2:38:04 AM",2,2,1,N,237,143,1,8,0.5,0.5,2.75,0,0.3,12.05,-,-
1,"1/1/2018, 2:40:42 AM","1/1/2018, 2:53:28 AM",1,7.2,1,N,143,243,2,21.5,0.5,0.5,0,0,0.3,22.8,-,-
2,"1/1/2018, 2:12:55 AM","1/1/2018, 2:21:19 AM",6,2.27,1,N,151,237,1,9,0.5,0.5,3.09,0,0.3,13.39,-,-
2,"1/1/2018, 2:29:24 AM","1/1/2018, 2:37:29 AM",6,1.25,1,N,141,142,2,7.5,0.5,0.5,0,0,0.3,8.8,-,-
2,"1/1/2018, 2:39:09 AM","1/1/2018, 2:46:19 AM",6,0.98,1,N,142,239,2,6.5,0.5,0.5,0,0,0.3,7.8,-,-
2,"1/1/2018, 2:56:37 AM","1/1/2018, 3:11:06 AM",6,2.35,1,N,142,236,1,11.5,0.5,0.5,2.56,0,0.3,15.36,-,-
1,"1/1/2018, 2:08:10 AM","1/1/2018, 2:10:52 AM",1,0.6,1,N,141,236,1,4,0.5,0.5,1.5,0,0.3,6.8,-,-
1,"1/1/2018, 2:15:46 AM","1/1/2018, 2:18:19 AM",1,0.3,1,N,263,236,1,3.5,0.5,0.5,1.4,0,0.3,6.2,-,-
1,"1/1/2018, 2:36:16 AM","1/1/2018, 2:40:23 AM",1,0.2,1,N,161,162,3,3.5,0.5,0.5,0,0,0.3,4.8,-,-
1,"1/1/2018, 2:41:51 AM","1/1/2018, 3:09:42 AM",2,15.3,5,N,229,265,1,60,0,0,15.05,0,0.3,75.35,-,-
1,"1/1/2018, 2:12:51 AM","1/1/2018, 2:19:39 AM",1,1,1,N,264,264,2,6.5,0.5,0.5,0,0,0.3,7.8,-,-
1,"1/1/2018, 2:22:18 AM","1/1/2018, 2:35:09 AM",1,0.6,1,N,264,264,2,8.5,0.5,0.5,0,0,0.3,9.8,-,-
1,"1/1/2018, 2:38:03 AM","1/1/2018, 2:58:20 AM",1,2.4,1,N,264,264,1,14,0.5,0.5,3.8,0,0.3,19.1,-,-
2,"1/1/2018, 2:23:33 AM","1/1/2018, 2:57:48 AM",2,5.18,1,N,249,263,2,23,0.5,0.5,0,0,0.3,24.3,-,-
2,"1/1/2018, 2:07:54 AM","1/1/2018, 2:23:29 AM",4,3.73,1,N,233,238,2,14,0.5,0.5,0,0,0.3,15.3,-,-
2,"1/1/2018, 2:29:04 AM","1/1/2018, 2:46:01 AM",4,3.62,1,N,238,170,1,14.5,0.5,0.5,3.16,0,0.3,18.96,-,-
1,"1/1/2018, 2:01:48 AM","1/1/2018, 2:04:23 AM",1,0.3,1,N,170,164,1,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:33:39 AM","1/1/2018, 2:39:44 AM",1,0.6,1,N,164,90,2,5.5,0.5,0.5,0,0,0.3,6.8,-,-
2,"1/1/2018, 1:59:17 AM","1/1/2018, 2:21:20 AM",1,7,1,N,233,36,1,23,0.5,0.5,4.7,0,0.3,29,-,-
2,"1/1/2018, 2:32:15 AM","1/1/2018, 2:35:40 AM",1,0.65,1,N,256,256,2,4.5,0.5,0.5,0,0,0.3,5.8,-,-
2,"1/1/2018, 2:40:41 AM","1/1/2018, 2:51:37 AM",1,2.11,1,N,256,112,1,9.5,0.5,0.5,2.7,0,0.3,13.5,-,-
1,"1/1/2018, 2:18:25 AM","1/1/2018, 2:21:52 AM",2,0.8,1,N,236,236,1,5,0.5,0.5,1.55,0,0.3,7.85,-,-
1,"1/1/2018, 2:37:57 AM","1/1/2018, 2:41:38 AM",4,0.5,1,N,137,170,1,4.5,0.5,0.5,1.15,0,0.3,6.95,-,-
1,"1/1/2018, 2:06:54 AM","1/1/2018, 2:24:49 AM",1,3.9,1,N,234,262,1,15.5,0.5,0.5,7,0,0.3,23.8,-,-
1,"1/1/2018, 2:32:39 AM","1/1/2018, 2:40:01 AM",1,1.5,1,N,236,238,1,7.5,0.5,0.5,1.75,0,0.3,10.55,-,-
1,"1/1/2018, 2:47:54 AM","1/1/2018, 3:06:16 AM",1,2.4,1,N,239,50,1,13,0.5,0.5,2.85,0,0.3,17.15,-,-
2,"1/1/2018, 2:57:24 AM","1/1/2018, 3:23:52 AM",2,5.9,1,N,90,74,1,21.5,0.5,0.5,5.7,0,0.3,28.5,-,-
1,"1/1/2018, 2:09:04 AM","1/1/2018, 2:25:06 AM",1,3.4,1,N,161,238,1,14.5,0.5,0.5,2,0,0.3,17.8,-,-
1,"1/1/2018, 2:26:24 AM","1/1/2018, 2:42:25 AM",1,9.5,1,N,238,241,1,27,0.5,0.5,0,0,0.3,28.3,-,-
1,"1/1/2018, 2:12:24 AM","1/1/2018, 2:16:06 AM",2,0.6,1,N,13,13,2,5,0.5,0.5,0,0,0.3,6.3,-,-
1,"1/1/2018, 2:27:11 AM","1/1/2018, 2:29:23 AM",1,0.5,1,N,249,249,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:32:17 AM","1/1/2018, 3:05:48 AM",1,13.1,1,N,249,70,2,40.5,0.5,0.5,0,0,0.3,41.8,-,-
2,"1/1/2018, 2:20:24 AM","1/1/2018, 2:30:42 AM",1,2.69,1,N,263,233,2,10,0.5,0.5,0,0,0.3,11.3,-,-
2,"1/1/2018, 2:32:23 AM","1/1/2018, 2:35:47 AM",1,0.98,1,N,233,229,2,5,0.5,0.5,0,0,0.3,6.3,-,-
2,"1/1/2018, 2:37:31 AM","1/1/2018, 2:45:59 AM",1,1.24,1,N,229,141,1,7.5,0.5,0.5,1.76,0,0.3,10.56,-,-
2,"1/1/2018, 2:52:18 AM","1/1/2018, 3:38:01 AM",1,6.61,1,N,141,13,1,30.5,0.5,0.5,1,0,0.3,32.8,-,-
2,"1/1/2018, 2:05:58 AM","1/1/2018, 2:11:52 AM",1,0.89,1,N,107,186,2,6,0.5,0.5,0,0,0.3,7.3,-,-
2,"1/1/2018, 2:23:28 AM","1/1/2018, 2:35:41 AM",1,3.43,1,N,234,263,1,12,0.5,0.5,2.66,0,0.3,15.96,-,-
2,"1/1/2018, 2:37:26 AM","1/1/2018, 2:51:12 AM",1,2.79,1,N,263,48,2,11.5,0.5,0.5,0,0,0.3,12.8,-,-
2,"1/1/2018, 2:52:26 AM","1/1/2018, 3:17:01 AM",1,2.75,1,N,48,263,1,16.5,0.5,0.5,3.56,0,0.3,21.36,-,-
1,"1/1/2018, 2:32:17 AM","1/1/2018, 2:38:18 AM",1,1.2,1,N,141,233,1,6,0.5,0.5,2.15,0,0.3,9.45,-,-
1,"1/1/2018, 2:49:54 AM","1/1/2018, 2:55:16 AM",1,0.6,1,N,140,229,1,5,0.5,0.5,0.63,0,0.3,6.93,-,-
1,"1/1/2018, 2:56:53 AM","1/1/2018, 3:08:11 AM",1,2.2,1,N,229,262,1,10,0.5,0.5,2.25,0,0.3,13.55,-,-
2,"1/1/2018, 2:12:29 AM","1/1/2018, 2:15:49 AM",1,0.7,1,N,107,137,1,4.5,0.5,0.5,1,0,0.3,6.8,-,-
2,"1/1/2018, 2:24:58 AM","1/1/2018, 2:51:30 AM",1,8.95,1,N,79,116,1,29,0.5,0.5,0,0,0.3,30.3,-,-
2,"1/1/2018, 2:21:10 AM","1/1/2018, 2:24:47 AM",1,0.61,1,N,238,239,1,4.5,0.5,0.5,1,0,0.3,8.75,-,-
2,"1/1/2018, 2:26:40 AM","1/1/2018, 2:33:08 AM",1,1.04,1,N,239,238,2,6.5,0.5,0.5,0,0,0.3,7.8,-,-
2,"1/1/2018, 2:36:14 AM","1/1/2018, 2:42:15 AM",1,1.17,1,N,238,166,1,6.5,0.5,0.5,1.95,0,0.3,9.75,-,-
2,"1/1/2018, 2:49:11 AM","1/1/2018, 3:20:59 AM",1,7.11,1,N,151,79,2,27,0.5,0.5,0,0,0.3,28.3,-,-
1,"1/1/2018, 2:22:12 AM","1/1/2018, 2:25:01 AM",2,0.5,1,N,74,75,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:39:54 AM","1/1/2018, 2:57:50 AM",1,3.3,1,N,159,244,2,15,0.5,0.5,0,0,0.3,16.3,-,-
1,"1/1/2018, 2:17:42 AM","1/1/2018, 2:24:19 AM",1,1.3,1,N,43,162,1,6.5,0.5,0.5,1.55,0,0.3,9.35,-,-
1,"1/1/2018, 2:36:53 AM","1/1/2018, 2:57:55 AM",1,4.9,1,N,229,166,2,18,0.5,0.5,0,0,0.3,19.3,-,-
1,"1/1/2018, 2:33:34 AM","1/1/2018, 2:40:34 AM",1,1.3,1,N,249,90,1,6.5,0.5,0.5,1,0,0.3,8.8,-,-
1,"1/1/2018, 2:53:34 AM","1/1/2018, 3:16:24 AM",1,4.8,1,N,164,226,1,19.5,0.5,0.5,0,0,0.3,20.8,-,-
1,"1/1/2018, 2:34:23 AM","1/1/2018, 2:51:49 AM",1,5.1,1,N,170,87,2,17,0.5,0.5,0,0,0.3,18.3,-,-
1,"1/1/2018, 2:28:44 AM","1/1/2018, 2:40:42 AM",1,2.6,1,N,140,239,1,11,0.5,0.5,3.65,0,0.3,15.95,-,-
1,"1/1/2018, 2:41:34 AM","1/1/2018, 3:06:45 AM",3,5.3,1,N,239,79,1,20.5,0.5,0.5,4.35,0,0.3,26.15,-,-
1,"1/1/2018, 2:13:42 AM","1/1/2018, 2:29:17 AM",3,2.8,1,N,48,238,1,12.5,0.5,0.5,1,0,0.3,14.8,-,-
1,"1/1/2018, 2:30:30 AM","1/1/2018, 2:40:02 AM",1,1.9,1,N,238,263,1,9,0.5,0.5,5,0,0.3,15.3,-,-
1,"1/1/2018, 2:44:58 AM","1/1/2018, 2:48:01 AM",2,0.7,1,N,263,75,1,4.5,0.5,0.5,1.15,0,0.3,6.95,-,-
1,"1/1/2018, 2:56:12 AM","1/1/2018, 3:04:47 AM",1,1.8,1,N,236,238,1,8.5,0.5,0.5,1.47,0,0.3,11.27,-,-
1,"1/1/2018, 2:43:48 AM","1/1/2018, 2:55:50 AM",1,1.3,1,N,68,234,1,9,0.5,0.5,2.05,0,0.3,12.35,-,-
1,"1/1/2018, 2:58:07 AM","1/1/2018, 3:11:52 AM",1,1.8,1,N,234,211,1,10.5,0.5,0.5,1,0,0.3,12.8,-,-
2,"1/1/2018, 2:13:10 AM","1/1/2018, 2:21:13 AM",1,1.05,1,N,107,170,2,7,0.5,0.5,0,0,0.3,8.3,-,-
2,"1/1/2018, 2:41:38 AM","1/1/2018, 3:12:33 AM",1,5.81,1,N,107,226,1,23.5,0.5,0.5,4.96,0,0.3,29.76,-,-
1,"1/1/2018, 2:28:38 AM","1/1/2018, 2:42:12 AM",2,0.7,1,N,170,233,2,9,0.5,0.5,0,0,0.3,10.3,-,-
1,"1/1/2018, 2:43:14 AM","1/1/2018, 3:00:32 AM",2,1.8,1,N,233,79,2,11.5,0.5,0.5,0,0,0.3,12.8,-,-
1,"1/1/2018, 2:25:34 AM","1/1/2018, 2:55:44 AM",1,7.9,1,N,113,41,1,27,0.5,0.5,4,0,0.3,32.3,-,-
1,"1/1/2018, 2:58:32 AM","1/1/2018, 3:43:45 AM",1,14.1,1,N,41,112,1,41.5,0.5,0.5,12.1,5.76,0.3,60.66,-,-
1,"1/1/2018, 2:08:30 AM","1/1/2018, 2:13:10 AM",1,0.8,1,N,229,237,2,5,0.5,0.5,0,0,0.3,6.3,-,-
1,"1/1/2018, 2:17:19 AM","1/1/2018, 2:41:54 AM",1,5.9,1,N,43,232,2,22.5,0.5,0.5,0,0,0.3,23.8,-,-
1,"1/1/2018, 2:42:41 AM","1/1/2018, 2:52:38 AM",1,1.5,1,N,232,79,1,8.5,0.5,0.5,1.95,0,0.3,11.75,-,-
1,"1/1/2018, 2:57:13 AM","1/1/2018, 3:01:22 AM",1,0.5,1,N,79,234,1,4.5,0.5,0.5,1.15,0,0.3,6.95,-,-
1,"1/1/2018, 2:17:32 AM","1/1/2018, 2:32:25 AM",1,9.2,1,N,107,244,3,25.5,0.5,0.5,0,0,0.3,26.8,-,-
1,"1/1/2018, 2:35:24 AM","1/1/2018, 2:43:41 AM",1,1.5,1,N,244,116,1,8,0.5,0.5,1.85,0,0.3,11.15,-,-
1,"1/1/2018, 2:46:18 AM","1/1/2018, 3:27:25 AM",3,6.6,1,N,116,152,1,29,0.5,0.5,6.05,0,0.3,36.35,-,-
1,"1/1/2018, 2:18:21 AM","1/1/2018, 2:43:23 AM",2,3.1,1,N,114,161,1,16.5,0.5,0.5,2.67,0,0.3,20.47,-,-
1,"1/1/2018, 2:46:37 AM","1/1/2018, 2:53:54 AM",2,1,1,N,162,170,1,6.5,0.5,0.5,1.95,0,0.3,9.75,-,-
2,"1/1/2018, 2:17:45 AM","1/1/2018, 2:23:34 AM",4,1.06,1,N,238,143,1,6,0.5,0.5,2,0,0.3,9.3,-,-
2,"1/1/2018, 2:25:43 AM","1/1/2018, 2:28:29 AM",4,0.87,1,N,143,142,1,4.5,0.5,0.5,1.74,0,0.3,7.54,-,-
2,"1/1/2018, 2:41:05 AM","1/1/2018, 2:50:54 AM",4,1.29,1,N,246,68,1,8,0.5,0.5,2.7,0,0.3,12,-,-
1,"1/1/2018, 2:24:41 AM","1/1/2018, 2:29:33 AM",2,0.8,1,N,249,90,1,5.5,0.5,0.5,1.7,0,0.3,8.5,-,-
1,"1/1/2018, 2:34:27 AM","1/1/2018, 2:37:28 AM",1,0.5,1,N,234,113,1,4,0.5,0.5,1.3,0,0.3,6.6,-,-
1,"1/1/2018, 2:45:23 AM","1/1/2018, 3:01:43 AM",2,2.2,1,N,249,170,1,12,0.5,0.5,2.65,0,0.3,15.95,-,-
2,"1/1/2018, 2:57:25 AM","1/1/2018, 3:10:19 AM",6,2.3,1,N,264,264,1,11,0.5,0.5,1,0,0.3,13.3,-,-
2,"1/1/2018, 2:28:51 AM","1/1/2018, 2:46:15 AM",1,3.81,1,N,246,239,1,15,0.5,0.5,3.26,0,0.3,19.56,-,-
2,"1/1/2018, 2:49:41 AM","1/1/2018, 2:55:43 AM",1,0.88,1,N,239,239,1,5.5,0.5,0.5,1.7,0,0.3,8.5,-,-
2,"1/1/2018, 2:29:58 AM","1/1/2018, 3:06:54 AM",3,4.47,1,N,140,125,1,24.5,0.5,0.5,5.16,0,0.3,30.96,-,-
2,"1/1/2018, 2:18:00 AM","1/1/2018, 2:38:49 AM",1,4.58,1,N,142,7,2,17,0.5,0.5,0,0,0.3,18.3,-,-
1,"1/1/2018, 2:34:15 AM","1/1/2018, 2:45:46 AM",1,1.5,1,N,170,137,1,9,0.5,0.5,1,0,0.3,11.3,-,-
1,"1/1/2018, 2:49:25 AM","1/1/2018, 2:53:41 AM",1,0.8,1,N,224,4,2,5,0.5,0.5,0,0,0.3,6.3,-,-
1,"1/1/2018, 2:08:49 AM","1/1/2018, 2:30:37 AM",1,5.3,1,N,125,262,2,19,0.5,0.5,0,0,0.3,20.3,-,-
1,"1/1/2018, 2:32:32 AM","1/1/2018, 2:36:07 AM",1,0.7,1,N,262,140,1,5,0.5,0.5,1.55,0,0.3,7.85,-,-
1,"1/1/2018, 2:39:16 AM","1/1/2018, 2:43:18 AM",1,0.9,1,N,140,263,1,5.5,0.5,0.5,1.7,0,0.3,8.5,-,-
1,"1/1/2018, 2:45:38 AM","1/1/2018, 2:49:07 AM",1,0.8,1,N,263,263,1,4.5,0.5,0.5,1,0,0.3,6.8,-,-
1,"1/1/2018, 2:56:30 AM","1/1/2018, 3:12:26 AM",1,2.2,1,N,263,161,2,12.5,0.5,0.5,0,0,0.3,13.8,-,-
2,"1/1/2018, 2:06:38 AM","1/1/2018, 2:13:50 AM",5,1.51,1,N,181,181,1,7.5,0.5,0.5,1.76,0,0.3,10.56,-,-
2,"1/1/2018, 2:26:24 AM","1/1/2018, 2:45:55 AM",5,5.4,1,N,181,26,1,19.5,0.5,0.5,0,0,0.3,20.8,-,-
2,"1/1/2018, 2:54:47 AM","1/1/2018, 2:59:23 AM",5,0.98,1,N,21,108,1,5.5,0.5,0.5,0,0,0.3,6.8,-,-
2,"1/1/2018, 2:09:18 AM","1/1/2018, 2:42:57 AM",6,4.92,1,N,239,234,2,22.5,0.5,0.5,0,0,0.3,23.8,-,-
2,"1/1/2018, 2:52:16 AM","1/1/2018, 3:16:38 AM",6,2.13,1,N,90,148,1,16,0.5,0.5,4.32,0,0.3,21.62,-,-
1,"1/1/2018, 2:11:32 AM","1/1/2018, 2:13:55 AM",2,0.4,1,N,162,162,2,3.5,0.5,0.5,0,0,0.3,4.8,-,-
1,"1/1/2018, 2:24:30 AM","1/1/2018, 2:58:32 AM",2,6.6,1,N,237,173,2,26.5,0.5,0.5,0,0,0.3,27.8,-,-
2,"1/1/2018, 2:44:31 AM","1/1/2018, 2:47:07 AM",1,0.45,1,N,237,162,1,4,0.5,0.5,1.06,0,0.3,6.36,-,-
2,"1/1/2018, 2:48:57 AM","1/1/2018, 3:01:45 AM",1,2.35,1,N,229,79,2,10.5,0.5,0.5,0,0,0.3,11.8,-,-
1,"1/1/2018, 2:18:54 AM","1/1/2018, 2:28:34 AM",2,1.4,1,N,164,113,1,8,0.5,0.5,1.5,0,0.3,10.8,-,-
1,"1/1/2018, 2:31:26 AM","1/1/2018, 2:32:59 AM",4,0.1,1,N,113,113,1,3,0.5,0.5,0.01,0,0.3,4.31,-,-
1,"1/1/2018, 2:35:55 AM","1/1/2018, 2:42:42 AM",1,0.6,1,N,114,79,1,6,0.5,0.5,1.46,0,0.3,8.76,-,-
1,"1/1/2018, 2:22:30 AM","1/1/2018, 2:27:37 AM",4,0.5,1,N,231,211,1,5,0.5,0.5,1.25,0,0.3,7.55,-,-
1,"1/1/2018, 2:35:29 AM","1/1/2018, 2:50:39 AM",2,1.7,1,N,249,164,2,11,0.5,0.5,0,0,0.3,12.3,-,-
1,"1/1/2018, 2:52:13 AM","1/1/2018, 2:59:49 AM",2,0.9,1,N,164,162,2,6.5,0.5,0.5,0,0,0.3,7.8,-,-
1,"1/1/2018, 2:28:43 AM","1/1/2018, 2:41:43 AM",2,2.8,1,N,48,151,1,11.5,0.5,0.5,5,0,0.3,17.8,-,-
1,"1/1/2018, 2:47:34 AM","1/1/2018, 2:49:49 AM",1,0.7,1,N,151,238,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:53:56 AM","1/1/2018, 3:00:56 AM",2,1.6,1,N,239,238,2,7,0.5,0.5,0,0,0.3,8.3,-,-
2,"1/1/2018, 2:05:14 AM","1/1/2018, 2:18:49 AM",1,1.94,1,N,79,249,1,10.5,0.5,0.5,2.36,0,0.3,14.16,-,-
2,"1/1/2018, 2:41:19 AM","1/1/2018, 2:59:42 AM",1,1.5,1,N,246,249,1,11.5,0.5,0.5,2.56,0,0.3,15.36,-,-
2,"1/1/2018, 2:12:44 AM","1/1/2018, 2:18:19 AM",1,0.27,1,N,161,170,2,5,0.5,0.5,0,0,0.3,6.3,-,-
2,"1/1/2018, 2:46:16 AM","1/1/2018, 3:00:07 AM",1,1.34,1,N,161,229,2,10,0.5,0.5,0,0,0.3,11.3,-,-
2,"1/1/2018, 2:13:58 AM","1/1/2018, 2:22:06 AM",1,1.37,1,N,141,142,1,7.5,0.5,0.5,2.64,0,0.3,11.44,-,-
2,"1/1/2018, 2:24:05 AM","1/1/2018, 2:37:24 AM",1,2.37,1,N,142,151,1,11.5,0.5,0.5,3.84,0,0.3,16.64,-,-
2,"1/1/2018, 2:39:35 AM","1/1/2018, 2:54:37 AM",1,4.01,1,N,151,42,1,14.5,0.5,0.5,2,0,0.3,17.8,-,-
2,"1/1/2018, 2:57:17 AM","1/1/2018, 3:16:36 AM",1,3.17,1,N,42,75,2,15,0.5,0.5,0,0,0.3,16.3,-,-
2,"1/1/2018, 2:08:32 AM","1/1/2018, 2:34:07 AM",1,16.55,2,N,132,137,2,52,0,0.5,0,5.76,0.3,58.56,-,-
2,"1/1/2018, 2:40:12 AM","1/1/2018, 2:56:42 AM",1,3.57,1,N,107,262,2,13.5,0.5,0.5,0,0,0.3,14.8,-,-
1,"1/1/2018, 2:28:27 AM","1/1/2018, 2:41:55 AM",4,1.5,1,N,79,211,3,9.5,0.5,0.5,0,0,0.3,10.8,-,-
1,"1/1/2018, 2:45:12 AM","1/1/2018, 2:54:09 AM",4,1.3,1,N,211,261,3,7.5,0.5,0.5,0,0,0.3,8.8,-,-
1,"1/1/2018, 2:07:54 AM","1/1/2018, 2:20:00 AM",1,1.6,1,N,48,90,1,9.5,0.5,0.5,1,0,0.3,11.8,-,-
1,"1/1/2018, 2:42:02 AM","1/1/2018, 2:42:53 AM",1,1.6,1,N,68,100,2,2.5,0.5,0.5,0,0,0.3,3.8,-,-
1,"1/1/2018, 2:33:50 AM","1/1/2018, 2:46:22 AM",4,1.5,1,N,163,233,2,9.5,0.5,0.5,0,0,0.3,10.8,-,-
1,"1/1/2018, 2:10:49 AM","1/1/2018, 2:20:51 AM",1,1.6,1,N,148,87,1,8.5,0.5,0.5,2.9,0,0.3,12.7,-,-
1,"1/1/2018, 2:23:15 AM","1/1/2018, 2:41:31 AM",1,3.3,1,N,261,79,2,14,0.5,0.5,0,0,0.3,15.3,-,-
1,"1/1/2018, 2:47:17 AM","1/1/2018, 3:00:12 AM",2,4.1,1,N,79,13,1,14.5,0.5,0.5,3.15,0,0.3,18.95,-,-
1,"1/1/2018, 2:16:45 AM","1/1/2018, 2:43:27 AM",1,19.7,2,N,132,116,1,52,0,0.5,11.7,5.76,0.3,70.26,-,-
1,"1/1/2018, 2:52:22 AM","1/1/2018, 2:56:28 AM",1,0.9,1,N,152,41,2,5,0.5,0.5,0,0,0.3,6.3,-,-
1,"1/1/2018, 2:27:12 AM","1/1/2018, 2:37:17 AM",2,1.4,1,N,141,236,2,8.5,0.5,0.5,0,0,0.3,9.8,-,-
1,"1/1/2018, 2:38:20 AM","1/1/2018, 2:43:42 AM",2,0.6,1,N,236,140,1,5.5,0.5,0.5,1.35,0,0.3,8.15,-,-
1,"1/1/2018, 2:58:46 AM","1/1/2018, 3:17:02 AM",4,3,1,N,141,143,1,14,0.5,0.5,4.55,0,0.3,19.85,-,-
1,"1/1/2018, 2:26:44 AM","1/1/2018, 2:59:45 AM",1,15.8,1,N,170,197,2,46,0.5,0.5,0,5.76,0.3,53.06,-,-
1,"1/1/2018, 2:07:15 AM","1/1/2018, 2:46:04 AM",2,4.5,1,N,236,144,1,25,0.5,0.5,5.25,0,0.3,31.55,-,-
1,"1/1/2018, 2:48:22 AM","1/1/2018, 2:59:38 AM",2,2,1,N,144,234,2,9.5,0.5,0.5,0,0,0.3,10.8,-,-
1,"1/1/2018, 2:23:56 AM","1/1/2018, 2:36:35 AM",2,3.4,1,N,161,7,2,13,0.5,0.5,0,0,0.3,14.3,-,-
1,"1/1/2018, 2:46:16 AM","1/1/2018, 3:00:26 AM",2,1.7,1,N,140,161,1,10.5,0.5,0.5,2.35,0,0.3,14.15,-,-
1,"1/1/2018, 2:08:56 AM","1/1/2018, 2:11:41 AM",1,0.4,1,N,148,148,1,4,0.5,0.5,0.53,0,0.3,5.83,-,-
1,"1/1/2018, 2:14:16 AM","1/1/2018, 2:42:41 AM",1,2.3,1,N,148,164,2,18,0.5,0.5,0,0,0.3,19.3,-,-
1,"1/1/2018, 2:44:53 AM","1/1/2018, 2:57:19 AM",1,1.7,1,N,79,158,1,9.5,0.5,0.5,2.15,0,0.3,12.95,-,-
2,"1/1/2018, 2:33:53 AM","1/1/2018, 2:45:20 AM",1,1,1,N,90,164,2,8.5,0.5,0.5,0,0,0.3,9.8,-,-
1,"1/1/2018, 2:05:12 AM","1/1/2018, 2:22:25 AM",1,8.6,1,N,238,241,2,26,0.5,0.5,0,0,0.3,27.3,-,-
1,"1/1/2018, 2:38:15 AM","1/1/2018, 2:46:22 AM",1,1.7,1,N,166,116,1,8.5,0.5,0.5,1.95,0,0.3,11.75,-,-
1,"1/1/2018, 2:58:19 AM","1/1/2018, 3:18:06 AM",1,6.2,1,N,151,137,1,21,0.5,0.5,1,0,0.3,23.3,-,-
2,"1/1/2018, 2:58:05 AM","1/1/2018, 3:14:37 AM",2,3.36,1,N,231,68,2,14,0.5,0.5,0,0,0.3,15.3,-,-
2,"1/1/2018, 2:03:20 AM","1/1/2018, 2:28:46 AM",1,10.62,1,N,138,61,1,32,0.5,0.5,6.66,0,0.3,39.96,-,-
2,"1/1/2018, 2:08:54 AM","1/1/2018, 2:19:23 AM",1,4.32,1,N,229,260,1,14,0.5,0.5,3.06,0,0.3,18.36,-,-
2,"1/1/2018, 2:28:15 AM","1/1/2018, 2:53:45 AM",1,5.34,1,N,146,249,1,20.5,0.5,0.5,3,0,0.3,24.8,-,-
2,"1/1/2018, 2:57:38 AM","1/1/2018, 3:16:38 AM",1,2.67,1,N,249,233,1,13,0.5,0.5,2.86,0,0.3,17.16,-,-
2,"1/1/2018, 2:30:52 AM","1/1/2018, 3:03:20 AM",1,13.43,1,N,161,67,1,39,0.5,0.5,2,0,0.3,42.3,-,-
1,"1/1/2018, 2:20:52 AM","1/1/2018, 2:24:24 AM",1,0.3,1,N,141,141,1,4,0.5,0.5,1.05,0,0.3,6.35,-,-
1,"1/1/2018, 2:26:12 AM","1/1/2018, 2:32:02 AM",1,0.8,1,N,141,140,2,5.5,0.5,0.5,0,0,0.3,6.8,-,-
1,"1/1/2018, 2:32:19 AM","1/1/2018, 2:34:52 AM",1,0.3,1,N,140,262,2,4,0.5,0.5,0,0,0.3,5.3,-,-
1,"1/1/2018, 2:38:54 AM","1/1/2018, 2:45:48 AM",1,0.9,1,N,262,263,1,6.5,0.5,0.5,1,0,0.3,8.8,-,-
1,"1/1/2018, 2:48:17 AM","1/1/2018, 3:13:04 AM",1,4.7,1,N,263,114,1,19,0.5,0.5,3,0,0.3,23.3,-,-
